Estonian word,Slovak word
õigusriik,právny štát
õigusteadlane,právnik
oimuarteripõletik,Ovariálny zápal
oire,oire
õistaim,kvitnúca rastlina
õitsemishormoon,kvitnúci hormón
õitsiline,õitsiline
õitsilkäija,õitsilkäija
oivik,oivik
okasionalist,okasionalist
okasmets,ihličnatý les
okaspõõsas,tŕň Bush
ökonomist,ekonóm
oksalaat,oxalát
oksiidpunane,oxidová červená
oksjonipäev,aukčný deň
oksüdatsioon,oxidácia
oksüdeerumine,oxidácia
oksütsefaalia,oksütsefaalia
oktaandikarboksüülhape,oktán dikarboxylová kyselina
okteen,Oktén
oktiljon,oktiljon
oktonioon,oktonioon
oktoobrikuu,október
oktoobripäev,Október deň
oktoobripüha,október sviatok
õlaliigesepõletik,zápal ramenných kĺbov
olekumuutus,zmena stavu
olelu,olelu
olelus,živobytie
olemasolek,prítomnosť
olenemine,bez ohľadu na
oletaja,Guesser pôjde
olevipäev,súčasnosť
õlevirn,stoh slamiek
õlglesk,õlglesk
oligeemia,oligeemia
oligoartriit,oligo
oligodaktüülia,oligodaktüülia
oliivipuu,olivovník
õlikaalikas,olejová lyžica
õlinaeris,õlinaeris
õlipaber,olejový papier
õlipalm,olejová dlaň
õlipuu,olivovník
õlitamine,olejovanie
õlleoder,pivný jačmeň
õlleraha,peniaze na pivo
õlleuim,pivo plávať
olmejääde,komunálny odpad
olmeprügi,domový odpad
olmetrauma,trauma olma
olnu,"tí, ktorí mali"
olnus,olnus
olu,olu
olud,okolnosti
oluline kulu,značné výdavky
oluline tulu,významný výnos
olümpiapääse,Olympic escape
olümpiapilet,Olympijský lístok
olümpiatuli,Olympijský oheň
olümpiavõitja,Olympijský víťaz
olupoliitik,environmentálna politika
omaaktsia,vlastné akcie
omainimene,rodné meno
omamees,majiteľ
omandifond,akciový fond
omandimaks,daň z majetku
omandireform,reforma vlastníctva
omandiväärtpaber,majetkové cenné papiere
omanikuaktsia,akcie vlastníka
omanikustama,vlastniť
omanikutulu,príjem z majetku
omaosalus,vlastný príspevok
omaraha,vlastné peniaze
omartriit,omartriit
omasooihar,omasooihar
omavääring,národná mena
omavalitsusmaks,mestská daň
omavaluuta,národná mena
omavaluuta kurss,výmenný kurz
ombrotroofsus,ombrotroofsus
omfaliit,omfaliit
omfaloflebiit,omfaloflebiit
õnar,Dado
õnarus,drážka
õndravalu,skákacie bolesti
ongilaud,rybárska doska
onkel,strýko
onkotsüstoom,onkotsüstoom
onku,rybársky prút
õnnearv,veľa šťastia
õnneasi,veľa šťastia
õnnehetk,veľa šťastia
õnnejoovastus,radosť zo šťastia
õnnelikkus,šťastie
õnnemees,šťastný muž
õnnenumber,šťastné číslo
õnnepäev,šťastný deň
õnneraha,veľa šťastia peniaze
õnnerubla,veľa šťastia
õnnetunne,šťastie
õnnetusjuhtumikindlustus,úrazové poistenie
õnneühik,jednotka šťastia
õnnistamispäev,deň požehnania
ontogenees,ontogenézy
onühhia,onühhia
onühhiit,je šiit
onühhomükoos,onychomykóza
onühhoos,onühhoos
onupoeg,bratranec
onutütar,strýko dcéra
oober,čašník
oodatav eluiga,dĺžka života
ooforiit,oophoritis
ooforopaatia,ooforopaatia
ooid,ooid
ookeanilaev,oceánska loď
ookervärv,okrovej farby
öökülm,nočný mráz
ooleum,Olea
ooliit,Oolite
ooloog,ooloog
ööpäev,nepretržite
ööpimedus,nočná tma
öördaja,nočná mora
ooteolek,Standby Power
ooterežiim,záložný
ootsüst,oocýst
öötund,hodín cez noc
öövalve,nočné hodinky
operatiivsus,ochota
operatsionalist,operatsionalist
operatsioonihaav,chirurgická rana
operatsioonilõks,pasca na operácie
operatsiooniosa,prevádzková časť
opereerija,prevádzkovateľ
opereeritu,operoval
õpetajanna,ako učiteľ
õpetajapere,učiteľská rodina
õpiaeg,čas učenia
õpiedutus,õpiedutus
õpiefekt,vzdelávací efekt
õpikeskkond,vzdelávacie prostredie
õpilaskond,študentské telo
õpilaspere,študentská rodina
õpilasuurimus,študentský výskum
õpinguperiood,obdobie štúdia
opistorhiaas,opistorhiaas
õpivõlgnevus,õpivõlgnevus
õppeaasta,akademický rok
õppeaeg,doba štúdia
õppekulud,školné
õppelaen,študentská pôžička
õppelaenusumma,výška študentskej pôžičky
õppepäev,deň štúdia
õpperaha,školné
õppetoetus,študijný príspevok
õppeveerand,štvrtina štúdia
õppija,študent
õppimisaastad,rokov štúdia
õppur,študent
õppurkond,študijná skupina
õps,OPS
optant,optant
optatiiv,optatiiv
opteerija,Optation
optiline andmetöötlus,optické spracovanie údajov
optiline märgituvastus,optické rozpoznávanie znakov
optimaalne tollimaks,optimálna služba
optimaat,OPTIMAL
optsiooniaažio,optsiooniaažio
optsioonikasu,výhoda z opcie
optsioonikasu eelisaktsiatelt,výhoda z prednostných akcií
optsioonipreemia,opčná prémia
optsioonlaen,opčná pôžička
orderpaber,orderpaber
orderväärtpaber,orderväärtpaber
ordinaator,koordinátor
ordumeister,Majster Rádu
oreiid,oreiid
oreliõpetaja,učiteľ orgánov
orfist,orfist
orgaanika,organické
orgaaniline aine,organická hmota
orgaaniline jääde,organický odpad
orgaaniline ühend,organická zlúčenina
orgaaniline väetis,organické hnojivo
orgaaniline värvaine,organické farbivo
organiseerija,organizátor
organiseerimatus,organiseerimatus
organite loovutamine,darcovstvo orgánov
organogeen,organogely
orhialgia,orhialgia
orhidüünia,orhidüünia
orhiit,orchitída
orhiopaatia,orhiopaatia
orientatsioonihäire,porucha orientácie
orienteeritus,orientácia
orienteeruja,orientačné bežec
orienteerumatus,orienteerumatus
orienteerumishäire,porucha orientácie
orienteerumissportlane,športovec orientačný beh
orienteerumissuusataja,orientačný bežec
orienteerumisvõime,orient
orjakaupleja,obchodníci s otrokmi
orjakaupmees,obchodník s otrokmi
orjastaja,utláčateľa
orjusmaa,orjusmaa
orkaan,hurikán
orkestrant,orchester
orsell,Orselli
ortiit,ortiit
ortofooria,ortofooria
ortofüür,ortofüür
ortoklassporfüür,ortoklassporfüür
ortoreksia,orthorexie
ortostaatiline hüpotensioon,ortostatická hypotenzia
ortstein,Ortsteil
orutuul,dolný vietor
osakapital,akciový kapitál
osalejad,účastníci
osalejaskond,účastníkov
osaline töövõimetus,čiastočná práceneschopnosť
osanikutulu,príjem akcionárov
osavõtjad,účastníci
osavõtjaskond,osavõtjaskond
osavõtumaks,vstupné
oseena,oseena
Osgoodi-Schlatteri tõbi,Osgood-Schlatterova choroba
Osgood-Schlatteri haigus,Osgood-Schlatterova choroba
osititagastatav laen,splátkový úver
ösofagiit,pažeráka
ösofagospasm,ösofagospasm
osonaator,ozonizátor
osoneerima,ozonize
osoneerimine,ozonizácia
osoneeruma,osoneeruma
osoneerumine,osoneerumine
osonosfäär,ozónová guľa
ösoofaguse atreesia,atrézia pažeráka
osooniauk,ozónová diera
osoonima,ozonize
osoonimine,ozonizácia
osoonine,ozonic
oss,OSS
osseiin,Oseín
ostalgia,ostalgie
osteiit,osteitis
osteoartriit,osteoartritída
osteoartroos,artróza
osteodüünia,osteodüünia
osteokaltsiin,osteokalcín
osteokondriit,osteochondritis
osteomüeliit,osteomyelitída
osteoom,osteómu
osteopaatia,osteopatia
osteopetroos,osteopetrózy
osteopoikiloos,osteopoikiloos
osteoraafia,osteoraafia
ostiit,ostiit
ostiofollikuliit,ostiofollikuliit
östraaltsükkel,estrálny cyklus
ostukonto,Nákupný účet
ostukorv,nákupný košík
ostukurss,kúpna cena
ostumaks,kúpna daň
osturaha,kúpiť peniaze
ostusumma,suma nákupu
otalgia,bolesť ucha
otiit,ušné zápal
otomükoos,otomykózu
otopaatia,otopaatia
otorinolarüngoloog,otorhinolaryngologists
otsa saama,dôjdu
otseinvesteerija,priamy investor
otseinvestor,priamy investor
otsejoon,priamka
otsekorraldus,inkaso
otsekorraldusmakse,platba inkasom
otsekulu,priame náklady
otsekurss,priamy kurz
otselaen,priama pôžička
otsene kulu,priame náklady
otsene maks,priamy max
otsene pärija,priamy dedič
otsesuund,priamy smer
otsevärv,priama farba
otsmikuurkepõletik,zápal na čele
otsustusteoreetiline märgituvastus,rozhodovanie-teoretické rozpoznávanie znakov
otu,hlupák
õuelaulik,vonkajšia pieseň
ouguia,ouguia
õunamähkur,obal na jablko
õunapuuõis,jablkový kvet
õunavaras,zlodej jabĺk
ovariaalne düsgenees,ovariálna dysgenéza
ovogenees,oogenéza
ozeena,ozeena
paadialune,povaľač
paadikaar,luk lode
paakumine,sintrové
pa'anga,Pa'anga
paapultõbi,paapultõbi
paaria,vyvrheľ
paarik,náprotivok
paariline,zápas
paarimees,pár
paarisarv,párne číslo
paarisuhe,zo vzťahu
paaritu arv,nepárne číslo
paasapüha,pesach
pääsik,míňať
pääsmik,pääsmik
päästetasu,záchranný poplatok
päästetöötaja,záchranný pracovník
paastukuu,marec
paastumaarjapäev,pôstny deň
pääsutase,úroveň prístupu
pääsuväline aeg,mimo prístupového času
paavlipäev,pápežský deň
paberimäärija,papierový obal
paberivirn,stoh papiera
paberossipaber,lepenkový papier
pabertaskurätt,papierová vreckovka
pabul,kocka
padjavirn,padjavirn
päevak,deň
päevakajalisus,aktuálnosť
päevakohasus,aktuálne
päevalaen,denná pôžička
päevamoon,deň v mesiaci
päevapalk,denná mzda
päevapildistus,denná fotografia
päevapoliitik,denný politik
päevaraamat,denná kniha
päevaraha,denný príspevok
päevateemalisus,denná téma
päeviti,denná
päevitusõli,trieslovinový olej
pagasikindlustus,poistenie batožiny
pagendatu,exil
Pageti luuhaigus,Pagetova kostná choroba
Pageti tõbi,Pagetova choroba
Paget tõbi,Pagetova choroba
pagulaskirjandus,utečenecká literatúra
pagulaskirjanik,spisovateľ utečenca
pahaloomuline kasvaja,zlomyseľnosť
pähesaaja,hlavný príjemca
pahhüonühhia,pahhüonühhia
pahhütsefaalia,pahhütsefaalia
pahkam,pahkam
pähklikasvatus,pestovanie orechov
pahklikkus,pahklikkus
pahm,pahm
pahmak,pahmak
pahmakas,otras
pahn,odpadky
pähn,Pahn
pahvija,pahvija
paigutamine,uvedenie
päikeseenergia,solárna energia
päikese energia,slnečnej energie
päikesekalender,solárny kalendár
päikeseketas,slnečný disk
päikeseloojang,západ slnka
paikne haigustunnus,lokalizovaná choroba
paikneja,"aktuálna,"
paindlane,paindlane
paindlik kurss,flexibilný kurz
paindlik vahetuskurss,flexibilný výmenný kurz
paine,výchylka
painutusmurd,ohybová zlomenina
paipoiss,paipoiss
paisati,plával
paiskefunktsioon,aktivačná funkcia
paiskfunktsioon,aktivačná funkcia
paissa,Paissa
paisund,príval
pajukoor,kôra vŕby
pajuniin,pajuniin
pakaseilm,chladné počasie
pakkepaber,baliaci papier
pakkimispaber,baliaci papier
pakkumisfunktsioon,funkcia ponúkania cien
pakkumisinflatsioon,inflácia ponuky
pakkumiskõver,krivka ponuky
pakkumiskurss,sadzba ponuky
pakkumisülekaal,ponuka s nadváhou
paksendus,zahusťovanie
paksküünsus,paksküünsus
pakspealisus,pakspealisus
paksuküünelisus,hrubá dutina
paksupealisus,paksupealisus
palatiarst,ochranný lekár
palavikukrambid,febrilné kŕče
paleogeen,paleogén
paleoliitikum,paleografický
palga alammäär,minimálna mzda
palgaaste,stupeň
palgafond,mzdy
palgainflatsioon,mzdová inflácia
palgakõrgend,zvýšenie platu
palgaleht,mzdy
palgaline,platený
palgamäär,mzdová sadzba
palgamaks,platiť viac
palgaraamat,pay book
palgaraha,payrolls
palgasaaja,platený
palgasumma,mzdy
palgatüli,mzdové hádky
palgatulu,mzdový príjem
palgavõlgnevus,nedoplatky miezd
palgevalu,bolesť protokolu
palgivirn,zásobník protokolov
palilaalia,palilaalia
palisander,palisander
paljas käskveksel,holý účet
paljas tratt,nahý tratt
paljuveresus,viac krvi
pallesteesia,pallesteesia
pallilööja,pallilööja
pallimängija,hráč lopty
pallimees,ball man
pallur,nadhadzovač
palmihoone,palmový dom
palmimaja,palmový dom
Paltaufi hemorraagia,Paltaufovo krvácanie
palu-härghein,morový bullfinch
paluja,prosebník
palveline,modlitba riadok
palvetaja,modlitba
pamparohi,lúčna tráva
panariitsium,Whitlow
panartriit,panartriit
pandikiri,zástava písmeno
pandurvene,pandurvene
pangaaktsia,podiel banky
pangaarve,bankový účet
pangaintress,bankové úroky
pangajooks,banka beží
pangakasvik,bankový závod
pangakonto,bankový účet
pangakrediit,bankový úver
pangalaen,bankový úver
pangapäev,bankový deň
pangaraha,bankové peniaze
pangas,v banke
pangatäht,bankovka
pangatšekk,bankový šek
pankadevaheline laen,medzibanková pôžička
pankrease vähk,rakovina pankreasu
pankreatalgia,pankreatalgia
pankreatiit,zápal pankreasu
pankrotihaldur,správca konkurzu
panlogist,panlogist
panni lööma,udrel na panvicu
panpsühhist,panpsühhist
pansion,penzión
pantomiimik,napodobňovať
pantomiiminäitleja,pantomime herečky
paparatso,paparazzi
papi,papi
papilliit,papillitis
papilloom,papilloma
papilloomiviirus,vírus papillomy
papilloomiviirusinfektsioon,infekcia vírusom papillomu
papuloos,papulosis
paradiisiõunapuu,rajský jabloň
parafiinpaber,parafínový papier
parafimoos,parafimoos
paragenees,paragenees
paragripp,parainfluenzy
parainfluensa,parainfluensa
parakuus,paralympijský mesiac
parakuusia,parakuusia
pärakuvähk,rakovina konečníka
pärakuveenikomu,análna žila
päraldis,prídavný
parallaks,paralaxa
parallaktiline kolmnurk,paralaktický trojuholník
parallelist,parallelist
parallergia,parallergia
parameedik,zdravotníci
parametriit,parametritis
paramfistomoos,paramfistomoos
pärandiosa,dedičnosť part
pärandmaastik,dedičská krajina
paranduskulu,náklady na opravu
paraösofageaalne song,paraezofageálna prietrž
paraproteiin,paraproteín
paraproteineemia,paraproteineemia
parapsühholoog,para psychológ
parasiidihirm,strach z parazitov
parasiidipelgus,strach z parazitov
parasinuiit,parasinuiit
parasitofoobia,parasitofoobia
parasitoloog,parasitoloog
pärasoolekitsenemus,zúženie konečníka
pärasoolevähk,rakovina hrubého čreva a konečníka
pärasoolevalu,kolorektálna bolesť
paratamatus,osudovosť
paratonislliit,združenie paratónov
pärdiklill,opičí kvet
paremlane,najlepší muž
parenhüüm,parenchýmu
paresteesia,paresthesia
pärgama,ovinúť
pärgamentraamat,pergamen
pärgamiin,pergamenová
pärgamine,pärgamine
pargivaht,strážca parku
pärilikkusaine,genetická informácia
pärilikkusteadlane,pärilikkusteadlane
pärilik sensomotoorne neuropaatia,dedičná senzomotorická neuropatia
pärilus,heirdom
pärisema,pre udržuje
pärisisa,skutočný otec
parisnik,parisnik
pärisorjastama,villainage
pärispõlv,pôvodná generácia
paristaja,Paristaja
pariteetkurss,paritná sadzba
pärituul,zdedí vietor
parkaine,činiace činidlo
parkerasv,tuk v parku
parkhape,kyselina trieslová
parkhein,parková tráva
parkimistasu,parkovacie poplatky
parknahk,opálená koža
parlamentäär,poslanci
pärliessents,perlová esencia
pärlkasvaja,perlový nádor
parmas,Parma
pärnamets,lipový les
pärnaõied,lipové kvety
pärnaõis,lipový kvet
pärnik,parník
parodeerija,travestie
parodontoos,periodontálna choroba
parodontopaatia,parodontopaatia
paroksüsm,výbuch
parseldaja,zjednávať
parteilisus,večierok
parteimees,párty človek
parteitegelane,postava strany
pärtel,chrániče ramien
partenokarpia,parthenocarpy
parthein,kačica tráva
partisan,prívrženec
partisanisõda,partizánske vojny
pärtlipäev,pärtlipäev
parunipreili,sud variť
pärusmõis,pärusmõis
pärusosa,predurčený role
paruulis,p aryl
parvetushooaeg,splavná sezóna
parvis,Parvis
paskhein,bodkovaný
paskvillant,kto píše hanopis
pasmak,pasmak
pasmas,klbko
päsmaskasvaja,nádor očných viečok
passiva,pasíva
passivakonto,volatilita pasu
pastavärv,farebné cestoviny
pastellipaber,pastelový papier
pastor,pastor
pasunamees,stúpnik
pasunapuhuja,trubkár
pataaka,pataaka
patakas,kus
Patau sündroom,Patauov syndróm
patella apitsiit,patella apicet
patentoloog,patentoloog
paternalist,paternalističtější
patofoobia,patofoobia
patofüsioloog,patofüsioloog
patoloogiline luumurd,patologická zlomenina
patopsühholoog,patopsühholoog
patrisanitsema,sponzorovať
patroneerija,podporovať
patronüümia,patronüümia
patrullsuusataja,hliadkovať lyžiar
patsahkam,patsahkam
patsak,patsak
patsakas,to isté
patseerija,chôdzi na
patsifitseerija,patsifitseerija
paturegister,registrácia hriechov
pau,Pau
paukgaas,výstrel plyn
pavor nocturnus,pavor nocturnus
peaaktsionär,hlavný akcionár
peaarst,vedúci lekár
peaesineja,hlavný rečník
peahaav,poranenie hlavy
peakäendaja,hlavný garant
peakassiir,hlavný pokladník
peakirurg,hlavný chirurg
peakorraldaja,hlavný organizátor
peakütt,Headhunter
pealetungipäev,deň invázie
pealishein,vrchná tráva
pealtkuulaja,kto tajne počúva
pealtmurd,horná frakcia
pealtvaataja,divák
pealtväetis,z hnojiva
peamees,šéf
peaõde,hlavná sestra
peaökonomist,hlavný ekonóm
peaosaline,čo-star
peaosatäitja,olovo herec
peapallisõrm,peapallisõrm
peapõrutus,otras mozgu
peapreemia,veľká cena
peasekretär,Generálny tajomník
peaspetsialist,hlavný špecialista
peategum,hlavná úloha
peatoidus,v hlavnej strave
peatoimetaja,šéfredaktor
peatrauma,poranenie hlavy
peavõlg,hlavný dlh
pedagoogi lähtetoetus,počiatočný príspevok učiteľa
pede,teploš
pedoloog,pedoloog
peegeldamine,odraz
peegelduma,odrážať
peegeldumine,odraz
peegelmalm,zrkadlo liatina
peenejalgsus,jemná obuv
peenes,šik
peenisevähk,rakovina penisu
peenkrohv,jemné omietky
peenpruss,jemný bobor
peensoole atreesia,atrézia tenkého čreva
peensoolehaigus,choroba tenkého čreva
peetripäev,chrobák deň
pehme kortsleht,mäkké vrásky
pehme valuuta,mäkká mena
peiar,peiar
peidevint,peidevint
peieline,peieline
peig,ženích
peiteperiood,doba latencie
peitkulu,skryté náklady
peitlimurd,zlomenina krytu
peitmaks,skryť sa
peitsilmsussündroom,syndróm farbenia očí
peitsvärv,peitsvärv
peitsvärvaine,peitsvärvaine
peiupoolne külaline,hosť beau
pekine,v Pekingu
pemfigoid,pemfigoid
penaltilööja,penaltilööja
Pendredi sündroom,Pendredov syndróm
pengö,PENGO
penoplast,penový polystyrén
pensioneerumine,uzavretý
pensioniiga,vek odchodu do dôchodku
pensioni III sammas,dôchodok z tretieho piliera
pensioni II sammas,dôchodok druhého piliera
pensioni I sammas,dôchodok I pilier
pensionikindlustus,dôchodkové poistenie
pensioniõigus,dôchodkové práva
pensionipäev,deň odchodu do dôchodku
pensionipõlv,odchod do dôchodku
pensioniraha,dôchodkové dávky
pensionireserv,dôchodková rezerva
penskar,Penskar
penss,penss
pentaad,pentán
pentaan,pentán
pentaftaalemail,pentaftaalemail
pentaftaalvärv,pentaftaalvärv
pentanool,pentanol
penterhaak,penterhaak
pents,Pents
peokorraldaja,organizátor večierkov
peopäev,peopäev
peotäis,hrsť
peptiline haavand,peptický vred
peredetsiil,rodinný decil
pereema,rodinná matka
pereemand,rodinná matka
pereisa,otec
perekonnaisa,patriarcha
perekonnaliige,člen rodiny
perekonnamees,rodinný muž
perekonnamõis,rodinné sídlo
pereliige,člen rodiny
pereline,rodová línia
peremeheseisus,hostiteľským štátom
perenaine,hosteska
perenaiseseisus,hosteska stať
perepuu,rodokmeň
